mentee_id,rank,mentor_id,mentor_name,profession,mentor_rating,organic_score,final_score,is_boosted,top_factor,profile_penalized,w_skill_contrib,w_domain_contrib,w_exp_contrib,w_rating_contrib
mentee_adb7d5f5,2,mentor_02659c85,Валерия Новиков,Android Developer,3.5,0.7801,0.9127,True,skill,False,0.3571,0.2714,0.0809,0.0708
mentee_adb7d5f5,3,mentor_7ee4537b,Антон Попов,Swift Developer,4.2,0.8979,0.8979,False,skill,False,0.3571,0.2682,0.1399,0.1326
mentee_adb7d5f5,4,mentor_25418c75,Елена Смирнов,Mobile Architect,4.1,0.8906,0.8906,False,skill,False,0.3571,0.2698,0.1399,0.1238
mentee_adb7d5f5,5,mentor_228eb8de,Людмила Степанов,Flutter Developer,3.7,0.8218,0.8793,True,skill,False,0.3571,0.2714,0.1048,0.0884
mentee_dfbe736e,1,mentor_e3aafe82,Роман Лебедев,MLOps Engineer,4.9,0.8968,1.0582,True,exp,False,0.1246,0.2276,0.2845,0.26
mentee_dfbe736e,2,mentor_39e6e908,Екатерина Михайлов,NLP Engineer,4.4,0.8575,1.0204,True,exp,False,0.18,0.2295,0.2375,0.2105
mentee_dfbe736e,3,mentor_dceb1a85,Юлия Николаев,BI Analyst,4.4,0.8902,0.997,True,exp,False,0.18,0.2234,0.2762,0.2105
mentee_dfbe736e,4,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.8839,0.9635,True,exp,False,0.1157,0.2281,0.2925,0.2476
mentee_dfbe736e,5,mentor_9d15fed7,Денис Захаров,NLP Engineer,4.3,0.8839,0.8839,False,exp,False,0.18,0.2295,0.2762,0.1981
mentee_abe4c747,1,mentor_deb7b68e,Вера Никитин,Unreal Engine Developer,4.4,0.5752,0.6385,True,exp,True,0.0,0.15,0.2228,0.2024
mentee_abe4c747,2,mentor_148fff02,Юлия Павлов,Technical Artist,4.6,0.5309,0.5787,True,rating,True,0.0,0.15,0.1547,0.2262
mentee_abe4c747,3,mentor_423c5118,Тамара Михайлов,Unreal Engine Developer,4.4,0.5675,0.5675,False,exp,True,0.0,0.15,0.2151,0.2024
mentee_abe4c747,4,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.5043,0.5497,True,exp,True,0.0,0.0225,0.2437,0.2381
mentee_abe4c747,5,mentor_d539ab4f,Владимир Фёдоров,Data Scientist,4.8,0.4609,0.5485,True,rating,True,0.0,0.0225,0.1884,0.25
mentee_f61c5ad1,1,mentor_75b6e3e8,Михаил Семёнов,Game Developer,4.7,0.9236,0.9236,False,exp,False,0.2221,0.1857,0.2981,0.2177
mentee_f61c5ad1,2,mentor_deb7b68e,Вера Никитин,Unreal Engine Developer,4.4,0.8319,0.9234,True,exp,False,0.1809,0.1857,0.2802,0.1851
mentee_f61c5ad1,3,mentor_148fff02,Юлия Павлов,Technical Artist,4.6,0.8313,0.9061,True,skill,False,0.2443,0.1857,0.1945,0.2068
mentee_f61c5ad1,4,mentor_3bb6e198,Ольга Фёдоров,Technical Artist,3.5,0.8235,0.8235,False,exp,False,0.2443,0.1857,0.3064,0.0871
mentee_f61c5ad1,5,mentor_ea98b4b2,Екатерина Иванов,Gameplay Programmer,4.6,0.7918,0.7918,False,exp,False,0.1628,0.1853,0.2369,0.2068
mentee_7c591086,1,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.9578,1.044,True,skill,False,0.3667,0.2064,0.1625,0.2222
mentee_7c591086,2,mentor_9d15fed7,Денис Захаров,NLP Engineer,4.3,0.9057,0.9057,False,skill,False,0.3667,0.2077,0.1535,0.1778
mentee_7c591086,3,mentor_baf4454e,Анна Андреев,Computer Vision Engineer,4.4,0.8935,0.8935,False,skill,False,0.3667,0.206,0.132,0.1889
mentee_7c591086,4,mentor_113c1958,Ольга Попов,ML Engineer,4.1,0.8821,0.8821,False,skill,False,0.3667,0.2064,0.1535,0.1555
mentee_7c591086,5,mentor_3a41cda0,Юлия Никитин,ML Engineer,3.8,0.8439,0.8439,False,skill,False,0.3667,0.2064,0.1486,0.1222
mentee_e2188094,1,mentor_d539ab4f,Владимир Фёдоров,Data Scientist,4.8,0.7523,0.8952,True,rating,True,0.0,0.2765,0.1576,0.3182
mentee_e2188094,2,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.7884,0.8594,True,rating,True,0.0,0.2815,0.2039,0.3031
mentee_e2188094,3,mentor_4af02f56,Максим Алексеев,Research Scientist,4.7,0.7116,0.7116,False,rating,True,0.0,0.2792,0.1294,0.3031
mentee_e2188094,4,mentor_ab6a20de,Арсений Козлов,Computer Vision Engineer,4.2,0.6137,0.6996,True,domain,True,0.0,0.281,0.1054,0.2273
mentee_e2188094,5,mentor_113c1958,Ольга Попов,ML Engineer,4.1,0.6862,0.6862,False,domain,True,0.0,0.2815,0.1925,0.2121
mentee_bb9d5658,1,mentor_9376b8e5,Егор Волков,Mobile Architect,4.3,0.8211,0.9853,True,domain,False,0.1312,0.325,0.2316,0.1333
mentee_bb9d5658,2,mentor_bea5d5a1,Ольга Борисов,iOS Developer,4.5,0.887,0.887,False,domain,False,0.1432,0.325,0.2688,0.15
mentee_bb9d5658,3,mentor_deab40c7,Вера Семёнов,React Native Developer,3.9,0.75,0.885,True,domain,True,0.0,0.325,0.325,0.1
mentee_bb9d5658,4,mentor_228eb8de,Людмила Степанов,Flutter Developer,3.7,0.7668,0.8205,True,domain,False,0.175,0.325,0.1835,0.0833
mentee_bb9d5658,5,mentor_1bce2dca,Дмитрий Смирнов,Android Developer,4.9,0.8083,0.8083,False,domain,True,0.0,0.325,0.3083,0.175
mentee_43ba0179,1,mentor_f26cf500,Антон Егоров,CI/CD Engineer,4.4,0.867,0.867,False,skill,False,0.2875,0.2875,0.12,0.172
mentee_43ba0179,2,mentor_b2d6daa4,Алексей Макаров,Cloud Engineer,5.0,0.8632,0.8632,False,skill,False,0.2875,0.2875,0.0757,0.2125
mentee_43ba0179,3,mentor_d22db590,Григорий Иванов,SRE,3.6,0.8262,0.8262,False,skill,False,0.2875,0.2875,0.1601,0.0911
mentee_43ba0179,4,mentor_5c18cc79,Никита Козлов,SRE,3.8,0.8178,0.8178,False,skill,False,0.2875,0.2875,0.1315,0.1113
mentee_43ba0179,5,mentor_3f55fe53,Владимир Козлов,Platform Engineer,3.3,0.7428,0.8171,True,skill,False,0.2875,0.2875,0.1071,0.0607
mentee_0e5c7a80,1,mentor_9376b8e5,Егор Волков,Mobile Architect,4.3,0.8436,1.0123,True,rating,False,0.2,0.1988,0.1781,0.2667
mentee_0e5c7a80,2,mentor_bea5d5a1,Ольга Борисов,iOS Developer,4.5,0.9057,0.9057,False,rating,False,0.2,0.1989,0.2068,0.3
mentee_0e5c7a80,3,mentor_99d5dbc3,Александр Николаев,iOS Developer,4.6,0.8825,0.8825,False,rating,False,0.2,0.1989,0.1669,0.3167
mentee_0e5c7a80,4,mentor_7ee4537b,Антон Попов,Swift Developer,4.2,0.8361,0.8361,False,rating,False,0.2,0.1977,0.1884,0.25
mentee_0e5c7a80,5,mentor_25418c75,Елена Смирнов,Mobile Architect,4.1,0.8206,0.8206,False,rating,False,0.2,0.1988,0.1884,0.2333
mentee_6fb4f4be,1,mentor_deb7b68e,Вера Никитин,Unreal Engine Developer,4.4,0.9184,1.0194,True,skill,False,0.2714,0.1854,0.2419,0.2197
mentee_6fb4f4be,2,mentor_fa1703d1,Иван Лебедев,Game Designer,4.2,0.8148,0.9207,True,skill,False,0.2714,0.1816,0.1679,0.1939
mentee_6fb4f4be,3,mentor_ea98b4b2,Екатерина Иванов,Gameplay Programmer,4.6,0.903,0.903,False,skill,False,0.2714,0.1815,0.2045,0.2456
mentee_6fb4f4be,4,mentor_783645cd,Антон Попов,Unreal Engine Developer,3.9,0.7931,0.8962,True,skill,False,0.2714,0.1854,0.1812,0.1551
mentee_6fb4f4be,5,mentor_9f49a7c6,Александр Никитин,Game Developer,4.7,0.8959,0.8959,False,skill,False,0.2714,0.1848,0.1812,0.2585
mentee_1d7265cd,1,mentor_72037369,Алина Никитин,Growth Analyst,4.3,0.9066,0.9701,True,domain,False,0.22,0.326,0.1473,0.2133
mentee_1d7265cd,2,mentor_5da17fb2,Алексей Степанов,Web Analyst,4.1,0.8617,0.8617,False,domain,False,0.22,0.3284,0.1267,0.1867
mentee_1d7265cd,3,mentor_8b21cccc,Анна Орлов,CRM Analyst,3.9,0.8374,0.8374,False,domain,False,0.22,0.3251,0.1323,0.16
mentee_1d7265cd,4,mentor_f73df581,Тамара Макаров,Marketing Analyst,3.6,0.812,0.812,False,domain,False,0.22,0.3202,0.1518,0.12
mentee_1d7265cd,5,mentor_888204c8,Ольга Семёнов,Retention Analyst,3.3,0.7714,0.7714,False,domain,False,0.22,0.3287,0.1426,0.08
mentee_b10a8582,1,mentor_0f522631,Тимур Никитин,Penetration Tester,4.9,0.8294,0.8294,False,domain,False,0.1843,0.2765,0.1274,0.2412
mentee_b10a8582,2,mentor_49610000,Алина Михайлов,SOC Analyst,4.7,0.7844,0.7844,False,domain,False,0.1508,0.2765,0.1274,0.2297
mentee_b10a8582,3,mentor_601923cb,Денис Степанов,Incident Response Analyst,4.3,0.7578,0.7578,False,domain,False,0.1508,0.2765,0.1467,0.1838
mentee_b10a8582,4,mentor_7a6523ec,Людмила Соколов,Security Engineer,4.0,0.7318,0.7318,False,domain,False,0.1508,0.2765,0.1552,0.1493
mentee_b10a8582,5,mentor_adb21cf8,Роман Морозов,Malware Analyst,4.0,0.7141,0.7141,False,domain,False,0.1508,0.2765,0.1375,0.1493
mentee_af7f15be,1,mentor_deb7b68e,Вера Никитин,Unreal Engine Developer,4.4,0.9363,1.0393,True,skill,False,0.3308,0.1923,0.2949,0.1183
mentee_af7f15be,2,mentor_fa1703d1,Иван Лебедев,Game Designer,4.2,0.8298,0.9377,True,skill,False,0.3308,0.1899,0.2047,0.1044
mentee_af7f15be,3,mentor_148fff02,Юлия Павлов,Technical Artist,4.6,0.8596,0.937,True,skill,False,0.3308,0.1919,0.2047,0.1323
mentee_af7f15be,4,mentor_3bb6e198,Ольга Фёдоров,Technical Artist,3.5,0.9009,0.9009,False,skill,False,0.3308,0.1919,0.3225,0.0557
mentee_af7f15be,5,mentor_423c5118,Тамара Михайлов,Unreal Engine Developer,4.4,0.893,0.893,False,skill,False,0.2977,0.1923,0.2846,0.1183
mentee_80a2b906,1,mentor_6ea7b2e6,Людмила Макаров,A/B Test Specialist,4.7,0.8423,0.9518,True,rating,False,0.1125,0.2303,0.2137,0.2857
mentee_80a2b906,2,mentor_d539ab4f,Владимир Фёдоров,Data Scientist,4.8,0.6571,0.7819,True,rating,False,0.0321,0.0989,0.2261,0.3
mentee_80a2b906,3,mentor_2572c3fd,Ольга Андреев,A/B Test Specialist,4.3,0.7819,0.7819,False,domain,False,0.1227,0.2303,0.2003,0.2286
mentee_80a2b906,4,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.7138,0.778,True,exp,False,0.0375,0.0981,0.2925,0.2857
mentee_80a2b906,5,mentor_5a31b4e1,Алексей Михайлов,Product Analyst,4.5,0.7559,0.7559,False,rating,False,0.0818,0.2313,0.1856,0.2571
mentee_9dd6ba95,1,mentor_c44e63fa,Вера Лебедев,SRE,4.4,0.797,0.9564,True,skill,False,0.2462,0.2333,0.1016,0.2159
mentee_9dd6ba95,2,mentor_2cf30255,Татьяна Борисов,Kubernetes Engineer,4.7,0.9202,0.9202,False,skill,False,0.2667,0.2333,0.1662,0.254
mentee_9dd6ba95,3,mentor_085cc4b3,Алина Фёдоров,Cloud Engineer,4.1,0.9053,0.9053,False,skill,False,0.2667,0.2333,0.2275,0.1778
mentee_9dd6ba95,4,mentor_5c79d322,Александр Козлов,Infrastructure Engineer,3.1,0.6684,0.7486,True,skill,False,0.2667,0.2333,0.1176,0.0508
mentee_9dd6ba95,5,mentor_27a7eaf1,Андрей Зайцев,CI/CD Engineer,3.4,0.7332,0.7332,False,skill,False,0.2667,0.2333,0.1443,0.0889
mentee_81299c50,1,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.7666,0.8356,True,exp,True,0.0,0.2416,0.3482,0.1769
mentee_81299c50,2,mentor_d539ab4f,Владимир Фёдоров,Data Scientist,4.8,0.6921,0.8236,True,exp,True,0.0,0.2373,0.2691,0.1857
mentee_81299c50,3,mentor_dceb1a85,Юлия Николаев,BI Analyst,4.4,0.7157,0.8016,True,exp,True,0.0,0.2366,0.3288,0.1503
mentee_81299c50,4,mentor_9d15fed7,Денис Захаров,NLP Engineer,4.3,0.7134,0.7134,False,exp,True,0.0,0.2431,0.3288,0.1415
mentee_81299c50,5,mentor_874bdbd3,Тамара Фёдоров,MLOps Engineer,3.9,0.6954,0.6954,False,exp,True,0.0,0.2411,0.3482,0.1061
mentee_c557f876,1,mentor_d539ab4f,Владимир Фёдоров,Data Scientist,4.8,0.6446,0.7671,True,exp,True,0.0,0.2154,0.2167,0.2125
mentee_c557f876,2,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.702,0.7652,True,exp,True,0.0,0.2193,0.2803,0.2024
mentee_c557f876,3,mentor_9d15fed7,Денис Захаров,NLP Engineer,4.3,0.6473,0.6473,False,exp,True,0.0,0.2207,0.2647,0.1619
mentee_c557f876,4,mentor_467dea2c,Андрей Морозов,Data Scientist,5.0,0.6446,0.6446,False,exp,True,0.0,0.2154,0.2167,0.2125
mentee_c557f876,5,mentor_874bdbd3,Тамара Фёдоров,MLOps Engineer,3.9,0.6206,0.6206,False,exp,True,0.0,0.2189,0.2803,0.1214
mentee_72c29742,1,mentor_e13c245d,Алина Морозов,Crypto Analyst,4.9,0.8956,0.8956,False,domain,False,0.1857,0.3143,0.2099,0.1857
mentee_72c29742,2,mentor_6a50b29e,Дмитрий Алексеев,Solidity Developer,4.9,0.8632,0.8632,False,domain,False,0.1857,0.3143,0.1775,0.1857
mentee_72c29742,3,mentor_3929785b,Алексей Орлов,Crypto Analyst,3.7,0.8611,0.8611,False,domain,False,0.1519,0.3143,0.3064,0.0884
mentee_72c29742,4,mentor_6add6af4,Полина Соловьёв,DeFi Developer,3.8,0.8341,0.8341,False,domain,False,0.1857,0.3143,0.2369,0.0973
mentee_72c29742,5,mentor_d0bd8cfd,Мария Попов,Smart Contract Developer,4.1,0.8288,0.8288,False,domain,False,0.1013,0.3143,0.2894,0.1238
mentee_6662cb89,1,mentor_13adc44c,Александр Морозов,Backend Developer,5.0,0.8489,0.8489,False,exp,False,0.2,0.2218,0.2771,0.15
mentee_6662cb89,2,mentor_7b23c9f3,Кирилл Кузнецов,Backend Developer,3.5,0.8202,0.8202,False,exp,False,0.2,0.2218,0.3412,0.0571
mentee_6662cb89,3,mentor_e746bd5b,Екатерина Захаров,API Developer,3.9,0.8163,0.8163,False,exp,False,0.2,0.2186,0.312,0.0857
mentee_6662cb89,4,mentor_29f33a59,Полина Волков,Backend Developer,3.8,0.8015,0.8015,False,exp,False,0.2,0.2218,0.3011,0.0786
mentee_6662cb89,5,mentor_bb039843,Егор Козлов,Systems Architect,4.5,0.7958,0.7958,False,exp,False,0.2,0.2179,0.2494,0.1286
mentee_236a25f2,1,mentor_f061e9b1,Вера Соловьёв,Software Engineer,4.6,0.7892,0.947,True,domain,False,0.1545,0.2781,0.1181,0.2385
mentee_236a25f2,2,mentor_13adc44c,Александр Морозов,Backend Developer,5.0,0.858,0.858,False,domain,False,0.1545,0.2744,0.1655,0.2636
mentee_236a25f2,3,mentor_bb039843,Егор Козлов,Systems Architect,4.5,0.799,0.799,False,domain,False,0.1545,0.2695,0.149,0.2259
mentee_236a25f2,4,mentor_29f33a59,Полина Волков,Backend Developer,3.8,0.7469,0.7469,False,domain,False,0.1545,0.2744,0.1799,0.1381
mentee_236a25f2,5,mentor_d09d90d5,Антон Павлов,API Developer,4.6,0.738,0.738,False,domain,False,0.1545,0.2705,0.0745,0.2385
mentee_86847aa4,1,mentor_a49c021b,Ксения Соколов,Web Analyst,4.5,0.9432,0.9432,False,exp,False,0.2333,0.2253,0.2845,0.2
mentee_86847aa4,2,mentor_b0698586,Максим Новиков,A/B Test Specialist,3.8,0.7454,0.887,True,skill,False,0.2333,0.2205,0.1694,0.1222
mentee_86847aa4,3,mentor_26efd06d,Ольга Васильев,Growth Analyst,3.9,0.8828,0.8828,False,exp,False,0.2333,0.2237,0.2925,0.1333
mentee_86847aa4,4,mentor_f96942c9,Вера Захаров,Marketing Analyst,4.8,0.872,0.872,False,skill,False,0.2333,0.2197,0.1856,0.2333
mentee_86847aa4,5,mentor_0c7311c4,Татьяна Петров,A/B Test Specialist,4.4,0.8121,0.8689,True,skill,False,0.2333,0.2205,0.1694,0.1889
mentee_4d76047b,1,mentor_d9156405,Антон Морозов,Crypto Analyst,4.8,0.9651,0.9651,False,domain,False,0.25,0.35,0.2151,0.15
mentee_4d76047b,2,mentor_d0bd8cfd,Мария Попов,Smart Contract Developer,4.1,0.9302,0.9302,False,domain,False,0.25,0.35,0.2302,0.1
mentee_4d76047b,3,mentor_f1b6cb59,Александр Кузнецов,Crypto Analyst,4.6,0.8446,0.9291,True,domain,False,0.25,0.35,0.1089,0.1357
mentee_4d76047b,4,mentor_e2a907f4,Тимур Соловьёв,Blockchain Developer,4.6,0.9241,0.9241,False,domain,False,0.25,0.35,0.1884,0.1357
mentee_4d76047b,5,mentor_e13c245d,Алина Морозов,Crypto Analyst,4.9,0.9169,0.9169,False,domain,False,0.25,0.35,0.1669,0.15
mentee_a7ecd409,1,mentor_9376b8e5,Егор Волков,Mobile Architect,4.3,0.8471,1.0165,True,skill,False,0.2385,0.1912,0.2357,0.1817
mentee_a7ecd409,2,mentor_bea5d5a1,Ольга Борисов,iOS Developer,4.5,0.9078,0.9078,False,exp,False,0.2385,0.1912,0.2736,0.2044
mentee_a7ecd409,3,mentor_69ef6a32,Надежда Петров,Kotlin Developer,3.4,0.8411,0.8411,False,exp,False,0.2385,0.1923,0.3308,0.0795
mentee_a7ecd409,4,mentor_25418c75,Елена Смирнов,Mobile Architect,4.1,0.838,0.838,False,exp,False,0.2385,0.1912,0.2493,0.159
mentee_a7ecd409,5,mentor_7ee4537b,Антон Попов,Swift Developer,4.2,0.8244,0.8244,False,exp,False,0.2147,0.1901,0.2493,0.1704
mentee_82cead14,1,mentor_75b6e3e8,Михаил Семёнов,Game Developer,4.7,0.8885,0.8885,False,rating,False,0.0982,0.22,0.2845,0.2857
mentee_82cead14,2,mentor_deb7b68e,Вера Никитин,Unreal Engine Developer,4.4,0.7903,0.8772,True,exp,False,0.06,0.22,0.2674,0.2428
mentee_82cead14,3,mentor_148fff02,Юлия Павлов,Technical Artist,4.6,0.7851,0.8558,True,rating,False,0.108,0.22,0.1856,0.2714
mentee_82cead14,4,mentor_ea98b4b2,Екатерина Иванов,Gameplay Programmer,4.6,0.7711,0.7711,False,rating,False,0.054,0.2195,0.2261,0.2714
mentee_82cead14,5,mentor_a889df69,Тимур Борисов,Game Developer,4.5,0.7572,0.7572,False,rating,False,0.054,0.22,0.2261,0.2571
mentee_64b8320a,1,mentor_9376b8e5,Егор Волков,Mobile Architect,4.3,0.793,0.9516,True,domain,False,0.0731,0.3308,0.137,0.252
mentee_64b8320a,2,mentor_7ee4537b,Антон Попов,Swift Developer,4.2,0.8582,0.8582,False,domain,False,0.1462,0.3308,0.1449,0.2363
mentee_64b8320a,3,mentor_bea5d5a1,Ольга Борисов,iOS Developer,4.5,0.8531,0.8531,False,domain,False,0.0798,0.3308,0.1591,0.2835
mentee_64b8320a,4,mentor_1bce2dca,Дмитрий Смирнов,Android Developer,4.9,0.844,0.844,False,domain,True,0.0,0.3308,0.1824,0.3308
mentee_64b8320a,5,mentor_deab40c7,Вера Семёнов,React Native Developer,3.9,0.7121,0.8403,True,domain,True,0.0,0.3308,0.1923,0.189
mentee_8ae9ef92,1,mentor_8654fd42,Иван Козлов,React Developer,4.8,0.6399,0.7103,True,rating,True,0.0,0.1857,0.1399,0.3143
mentee_8ae9ef92,2,mentor_bea545d3,Сергей Морозов,Web Developer,4.6,0.61,0.7015,True,rating,True,0.0,0.1857,0.1399,0.2844
mentee_8ae9ef92,3,mentor_45a7f003,Дарья Соловьёв,Web Developer,4.6,0.6411,0.6411,False,rating,True,0.0,0.1857,0.171,0.2844
mentee_8ae9ef92,4,mentor_69b8e6d5,Людмила Волков,UI Developer,4.4,0.545,0.6268,True,rating,True,0.0,0.1857,0.1048,0.2544
mentee_8ae9ef92,5,mentor_04d4bf40,Вера Морозов,Angular Developer,4.5,0.6261,0.6261,False,rating,True,0.0,0.1857,0.171,0.2694
mentee_cd54d262,1,mentor_d88f2e6c,Александр Борисов,Test Automation Engineer,3.5,0.8615,1.0252,True,exp,False,0.2901,0.2105,0.3064,0.0544
mentee_cd54d262,2,mentor_8b61fec3,Иван Кузнецов,QA Lead,3.7,0.8691,0.8691,False,skill,False,0.3143,0.2066,0.2802,0.068
mentee_cd54d262,3,mentor_7dbced22,Денис Николаев,Test Automation Engineer,3.8,0.737,0.8549,True,skill,False,0.2572,0.2105,0.1945,0.0749
mentee_cd54d262,4,mentor_2d77119c,Сергей Павлов,Manual Tester,3.9,0.827,0.827,False,skill,False,0.3143,0.2071,0.2239,0.0817
mentee_cd54d262,5,mentor_5f221e59,Надежда Степанов,Performance Tester,4.2,0.738,0.8192,True,skill,False,0.2694,0.2081,0.1584,0.1021
mentee_4a5ffea3,1,mentor_a49c021b,Ксения Соколов,Web Analyst,4.5,0.917,0.917,False,rating,False,0.175,0.1689,0.166,0.4071
mentee_4a5ffea3,2,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.8363,0.9116,True,rating,False,0.1432,0.0701,0.1706,0.4524
mentee_4a5ffea3,3,mentor_5a31b4e1,Алексей Михайлов,Product Analyst,4.5,0.8564,0.8564,False,rating,False,0.175,0.166,0.1083,0.4071
mentee_4a5ffea3,4,mentor_5cb4cc3c,Алина Захаров,Product Analyst,4.0,0.7113,0.7895,True,rating,False,0.175,0.166,0.0762,0.294
mentee_4a5ffea3,5,mentor_467dea2c,Андрей Морозов,Data Scientist,5.0,0.773,0.773,False,rating,False,0.0955,0.0706,0.1319,0.475
mentee_08ae0ba8,1,mentor_21e431d6,Сергей Петров,Security Architect,4.8,0.7717,0.7717,False,rating,False,0.1372,0.1857,0.1775,0.2714
mentee_08ae0ba8,2,mentor_601923cb,Денис Степанов,Incident Response Analyst,4.3,0.7411,0.7411,False,exp,False,0.1247,0.1857,0.2239,0.2068
mentee_08ae0ba8,3,mentor_b061abd4,Сергей Козлов,Security Engineer,4.1,0.6858,0.6858,False,exp,False,0.1247,0.1857,0.1945,0.1809
mentee_08ae0ba8,4,mentor_2a8b6a50,Павел Павлов,Penetration Tester,3.6,0.6366,0.6748,True,exp,False,0.1247,0.1857,0.2099,0.1163
mentee_08ae0ba8,5,mentor_be866e68,Иван Николаев,AppSec Engineer,4.4,0.6654,0.6654,False,exp,True,0.0,0.1857,0.26,0.2197
mentee_abb369af,1,mentor_d9156405,Антон Морозов,Crypto Analyst,4.8,0.8273,0.8273,False,rating,False,0.1636,0.14,0.2237,0.3
mentee_abb369af,2,mentor_e2a907f4,Тимур Соловьёв,Blockchain Developer,4.6,0.7874,0.7874,False,rating,False,0.18,0.14,0.1959,0.2714
mentee_abb369af,3,mentor_a33c1349,Дарья Захаров,DeFi Developer,4.2,0.7752,0.7752,False,skill,False,0.225,0.14,0.1959,0.2143
mentee_abb369af,4,mentor_4c54bfab,Надежда Новиков,Blockchain Developer,4.9,0.7576,0.7576,False,rating,False,0.225,0.14,0.0926,0.3
